,0,1,2,3,4,5,6,7,8,9,mean,std
0,0.013731,0.004125,0.003029,0.002508,0.0025629999999999997,0.002253,0.001418,0.001665,0.001658,0.002149,0.0035099,0.0034874346287780077
1,0.001766,0.0016489999999999999,0.001539,0.001174,0.000922,0.0012619999999999999,0.0013089999999999998,0.0008839999999999999,0.0009019999999999999,0.000861,0.0012268,0.0003204624158930342
2,0.0019329999999999998,0.002074,0.002529,0.002235,0.002692,0.0014039999999999999,0.0022429999999999998,0.002421,0.001379,0.001514,0.0020424000000000006,0.00044936181413199767
3,0.003463,0.0024089999999999997,0.001859,0.002218,0.002972,0.004112,0.002598,0.0019429999999999998,0.002359,0.0032879999999999997,0.0027221,0.0006866423304748988
4,0.017752999999999998,0.009198,0.033246,0.024898999999999998,0.011956999999999999,0.008022999999999999,0.007385,0.008484,0.008808999999999999,0.007652,0.0137406,0.00840829644101586
5,0.103739,0.085716,0.088712,0.08954899999999999,0.089562,0.090158,0.107611,0.100293,0.08835,0.091448,0.0935138,0.00711783955705662
6,1.696669,1.637678,1.6726999999999999,1.63029,1.570806,1.576169,1.571142,1.768616,2.78239,1.796278,1.7702738,0.3455851766036269
