,0,1,2,3,4,5,6,7,8,9,mean,std
0,0.0015919999999999999,0.00137,0.001336,0.001686,0.0013499999999999999,0.001236,0.001067,0.000896,0.00085,0.000967,0.001235,0.00027123716559498257
1,0.0017499999999999998,0.0012469999999999998,0.00141,0.001727,0.0010559999999999999,0.00132,0.002146,0.00208,0.002385,0.001143,0.0016264,0.0004382116383666687
2,0.0035459999999999997,0.003328,0.003355,0.002069,0.001266,0.002443,0.002012,0.003039,0.0013859999999999999,0.0012779999999999998,0.0023722,0.0008556931459349198
3,0.063223,0.041304,0.035447,0.033721999999999995,0.032477,0.033204,0.031608,0.027677999999999998,0.026905,0.025039,0.0350607,0.010380430781523472
